udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,installation_cohort,product_family,equipment_age_proxy,reliability_index,operating_stress,maintenance_efficiency,failure_risk_score,lifecycle_stage,criticality_score,criticality_level
1634,L48813,L,297.9,307.9,1476,45.2,91,0,No Failure,Gen1,L,0.1633163316331633,0.6153999747800867,0.9981191922987153,0.9106479579021651,1.8943506632448086,new_install,1.357176022987538,medium
1635,H31048,H,297.9,307.9,1406,58.5,93,0,No Failure,Gen1,H,0.1634163416341634,0.6937989451119024,1.4428340891548828,0.6481578330614728,2.678493310835686,new_install,2.404247551080739,high
1636,L48815,L,297.8,307.8,1383,56.5,98,0,No Failure,Gen1,L,0.1635163516351635,0.609826373941742,1.4150900183218191,0.6600267891063293,2.6360390351518306,new_install,1.7789426195572782,medium
1637,L48816,L,297.9,307.8,1505,37.3,100,0,No Failure,Gen1,L,0.1636163616361636,0.6082253442735578,0.9361166189008115,0.9651423225513681,1.855031229506332,new_install,1.3228474774727763,medium
1638,L48817,L,297.9,307.8,1665,33.9,102,0,No Failure,Gen1,L,0.1637163716371637,0.6066243146053737,1.0498031338865987,0.8697141019434955,2.04809955955763,new_install,1.4341807639890316,medium
1639,L48818,L,297.9,307.8,1397,45.0,104,0,No Failure,Gen1,L,0.1638163816381638,0.6050232849371893,1.0138975887330586,0.897748599256234,2.0492822277729448,new_install,1.4238821677290956,medium
1640,M16499,M,297.9,307.8,1450,43.5,106,0,No Failure,Gen1,M,0.1639163916391639,0.6434222552690052,0.9637417732981524,0.9400777755483647,1.920350591131792,new_install,1.6572627684421626,medium
1641,L48820,L,298.0,307.8,1567,36.4,109,0,No Failure,Gen1,L,0.164016401640164,0.601030711766829,0.9495455969072654,0.9527932878254521,1.8355354032515359,new_install,1.319077840372794,medium
1642,M16501,M,298.0,308.0,1555,37.0,111,0,No Failure,Gen1,M,0.1641164116411641,0.6394296820986447,0.8845515937486287,1.0156908041685782,1.7123995877206384,new_install,1.550325313212844,medium
1643,H31056,H,298.0,307.8,1588,35.4,114,0,No Failure,Gen1,H,0.1642164216421642,0.6770381385964683,0.9829828071972027,0.9233756929050747,1.8737158579146276,new_install,1.9443811853250117,medium
1644,L48823,L,298.0,307.8,1453,37.7,119,0,No Failure,Gen1,L,0.1643164316431643,0.5930655674263079,0.9060772235303465,0.9939594860233278,1.8778568869492642,new_install,1.3229659218388097,medium
1645,L48824,L,298.0,307.8,1622,33.3,121,0,No Failure,Gen1,L,0.1644164416441644,0.5914645377581237,1.0532009488060714,0.8671515584819081,1.9804481323356173,new_install,1.4081395375760684,medium
1646,L48825,L,297.9,307.8,1538,38.5,123,0,No Failure,Gen1,L,0.1645164516451645,0.5898635080899395,0.8959919665528866,1.0040241624247084,1.84270327601372,new_install,1.305878900371354,medium
1647,M16506,M,297.9,307.7,1527,42.8,125,0,No Failure,Gen1,M,0.1646164616461646,0.6282624784217553,0.9628015645875395,0.94090941650814,1.9178161660228323,new_install,1.6559669357853948,medium
1648,L48827,L,297.8,307.8,1761,28.9,128,0,No Failure,Gen1,L,0.16471647164716471,0.585870934919579,1.2336536965907665,0.7498198389554281,2.5095529544317223,new_install,1.673917290749919,medium
1649,L48828,L,297.9,307.8,1373,50.2,130,0,No Failure,Gen1,L,0.16481648164816481,0.5842699052513947,1.187771082240733,0.776535530103682,2.311308463198264,new_install,1.5808547099515255,medium
1650,H31063,H,298.0,307.9,1482,37.8,132,0,No Failure,Gen1,H,0.16491649164916491,0.6626688755832105,0.8802676640090222,1.020129538814203,1.8193373691721484,new_install,1.8918152468715659,medium
1651,M16510,M,298.0,307.9,1417,51.0,137,0,No Failure,Gen1,M,0.16501650165016502,0.61869630441305,1.175390500725862,0.7840735832914474,2.2156427862734556,new_install,1.8388742647271408,medium
1652,L48831,L,298.0,307.8,1414,51.7,140,0,No Failure,Gen1,L,0.16511651165116512,0.5763047609108737,1.2212623864211494,0.7568519396882704,2.309387317272438,new_install,1.59013364283532,medium
1653,H31066,H,297.9,307.8,1635,34.0,142,0,No Failure,Gen1,H,0.16521652165216522,0.6547037312426895,1.0464594128576048,0.8722506778564906,2.062118900135465,new_install,2.038785383911468,high
1654,L48833,L,298.0,307.8,1386,57.3,147,0,No Failure,Gen1,L,0.16531653165316532,0.570731160072529,1.4085107640447987,0.6629054454465283,2.708078884160785,new_install,1.8057847828777536,medium
1655,L48834,L,298.2,308.1,1379,62.3,149,0,No Failure,Gen1,L,0.16541654165416542,0.5691301304043448,1.4749702775084976,0.6349326170027386,2.946935612369134,new_install,1.921265328200203,medium
1656,M16515,M,298.2,308.0,1577,35.9,151,0,No Failure,Gen1,M,0.16551655165516552,0.6075291007361606,0.8880035025585894,1.0121421608428955,1.8200417392622967,new_install,1.5944177464724958,medium
1657,L48836,L,298.2,308.1,1532,42.5,154,0,No Failure,Gen1,L,0.16561656165616562,0.5651375572339843,0.8129135137677369,1.0953940158831077,1.7470795770415304,new_install,1.2427058849469332,medium
1658,M16517,M,298.1,308.0,1374,48.8,156,0,No Failure,Gen1,M,0.16571657165716572,0.6035365275658,1.0626982883411664,0.8600683513748956,2.220491786239267,new_install,1.8070062009980568,medium
1659,H31072,H,298.1,308.0,1570,35.3,159,0,No Failure,Gen1,H,0.16581658165816582,0.6411449840636239,0.9247303399870322,0.9758664899222705,1.904977980753285,new_install,1.9394102942974236,medium
1660,L48839,L,298.1,308.0,1697,31.0,164,0,No Failure,Gen1,L,0.16591659165916592,0.5571724128934632,1.0685103442337631,0.8557904557154247,2.258633050183625,new_install,1.524006323343579,medium
1661,L48840,L,298.2,308.0,1499,44.1,166,0,No Failure,Gen1,L,0.16601660166016602,0.5555713832252791,0.8888788887239804,1.0112461813097962,1.9216614783202448,new_install,1.3353282579452919,medium
1662,M16521,M,298.2,308.0,1411,47.2,168,0,No Failure,Gen1,M,0.16611661166116612,0.5939703535570949,0.9925342406227863,0.9153031207790446,2.136162041721884,new_install,1.7522250888755897,medium
1663,H31076,H,298.2,307.9,1462,45.5,171,0,No Failure,Gen1,H,0.16621662166216622,0.6315788100549187,0.9581568216222361,0.9450395060222953,2.0733538086623557,new_install,2.016788569951613,high
1664,M16523,M,298.1,307.9,1759,28.6,176,0,No Failure,Gen1,M,0.16631663166316632,0.5876062388847582,1.1712254874219563,0.7866425035482876,2.6225721452890465,new_install,2.0003965043422056,high
1665,L48844,L,298.2,308.0,1535,38.0,179,0,No Failure,Gen1,L,0.16641664166416642,0.5452146953825818,0.8177853609497209,1.089579375035143,1.9818477665988954,new_install,1.3380747149244745,medium
1666,H31079,H,298.2,307.9,1491,39.7,181,0,No Failure,Gen1,H,0.16651665166516652,0.6236136657143976,0.7834079419491705,1.1319798617539913,2.053605179663658,new_install,1.956464454450214,medium
1667,L48846,L,298.2,307.9,1551,36.0,186,0,No Failure,Gen1,L,0.16661666166616662,0.539641094544237,0.907125620021939,0.99292479519905,2.1205027484391934,new_install,1.420338785382259,medium
1668,L48847,L,298.2,307.9,1769,27.2,188,0,No Failure,Gen1,L,0.16671667166716672,0.5380400648760528,1.2013730705733883,0.768419158665545,2.775705139139982,new_install,1.7706939768280094,medium
1669,L48848,L,298.2,307.9,1551,34.1,190,0,No Failure,Gen1,L,0.16681668166816682,0.5364390352078686,0.9706563195728201,0.9340065357284669,2.200770210638009,new_install,1.4715049801270497,medium
1670,L48849,L,298.2,307.9,1544,31.4,192,0,No Failure,Gen1,L,0.16691669166916692,0.5348380055396844,1.060936787355651,0.8613733416767434,2.3053970937658126,new_install,1.5404398737130203,medium
1671,L48850,L,298.2,307.8,1528,31.1,194,0,No Failure,Gen1,L,0.16701670167016702,0.5332369758715002,1.093433788934963,0.8379182902910884,2.3770132103072887,new_install,1.5788354208034046,medium
1672,L48851,L,298.1,307.9,1614,35.8,196,0,No Failure,Gen1,L,0.16711671167116712,0.531635946203316,0.9304775733344072,0.9704238363618257,2.2775211200210306,new_install,1.4901517200087344,medium
1673,L48852,L,298.1,307.8,1432,49.8,198,0,No Failure,Gen1,L,0.16721672167216722,0.5300349165351318,1.141067175615778,0.8057581568893173,2.5381498866089767,new_install,1.6575801073283243,medium
1674,M16533,M,298.1,307.8,1384,43.7,200,0,No Failure,Gen1,M,0.16731673167316732,0.5684338868669476,0.9371001928471601,0.964226992625169,2.4682770713748114,new_install,1.8684408864040727,medium
1675,L48854,L,298.1,307.8,1540,37.8,203,0,No Failure,Gen1,L,0.16741674167416742,0.5260423433647712,0.886068991246863,1.014127823587193,2.3227142394002693,new_install,1.4949063931341666,medium
1676,L48855,L,298.0,307.7,1407,43.9,205,0,No Failure,Gen1,L,0.16751675167516752,0.5244413136965871,0.9829179846519809,0.9234309653850393,2.5374618444253234,new_install,1.6098601331657236,medium
1677,H31090,H,297.9,307.6,1418,43.0,207,0,No Failure,Gen1,H,0.16761676167616762,0.6028402840284028,0.9919548451378578,0.9157887841724365,2.5890342727635893,new_install,2.233200162646793,high
1678,M16537,M,297.9,307.5,1647,30.8,212,0,No Failure,Gen1,M,0.16771677167716773,0.5588677128582424,1.2208560012624223,0.7570847988306365,2.800964219960354,new_install,2.0866424883628683,high
1679,L48858,L,298.0,307.5,1644,32.8,215,0,No Failure,Gen1,L,0.16781678167816783,0.516476169356066,1.1373170694280577,0.8082002784154945,2.747636451773523,new_install,1.7402497015378264,medium
1680,L48859,L,298.0,307.5,1792,27.9,217,0,No Failure,Gen1,L,0.16791679167916793,0.5148751396878819,1.301159399848751,0.7136946732170127,3.202688291470571,new_install,1.9714231365428538,medium
1681,M16540,M,297.9,307.4,1610,34.6,219,0,No Failure,Gen1,M,0.16801680168016803,0.5532741100196977,1.1162604406530037,0.8221923254061485,2.7722429351678537,new_install,2.0437753062630426,high
1682,M16541,M,297.8,307.3,1804,26.0,222,0,No Failure,Gen1,M,0.16811681168116813,0.5508825665175214,1.4429507988932766,0.6481088060081223,3.4508827269964675,new_install,2.41323833046657,high
1683,H31096,H,297.9,307.4,1604,36.1,225,1,Tool Wear Failure,Gen1,H,0.16821682168216823,0.18849102301534504,1.0661046252180975,0.1,2.8031537243055245,new_install,2.3410928772876387,high
1684,M16543,M,297.9,307.4,1403,52.8,0,0,No Failure,Gen1,M,0.16831683168316833,0.7263366336633664,1.364571182963931,0.6827937157525157,3.0485677789455305,new_install,2.228798466467391,high
1685,L48864,L,297.8,307.3,1438,44.5,3,0,No Failure,Gen1,L,0.16841684168416843,0.6839450901611901,1.1261726873042621,0.8155458120654259,2.7893231771263745,new_install,1.7535810770418285,medium
1686,L48865,L,297.9,307.3,1824,26.3,5,0,No Failure,Gen1,L,0.16851685168516853,0.6823440604930059,1.4162551245518147,0.6595196176471865,3.3860638673473917,new_install,2.0793020843045014,high
1687,H31100,H,297.9,307.3,1663,28.7,7,0,No Failure,Gen1,H,0.16861686168616863,0.7607430308248218,1.3360058198559652,0.6963760077938279,2.951357398985234,new_install,2.481344705550883,high
1688,L48867,L,297.9,307.3,1502,36.7,12,0,No Failure,Gen1,L,0.16871687168716873,0.6767704596546612,1.0685081375364656,0.8557920718534945,2.6184244020243694,new_install,1.6679222020706876,medium
1689,L48868,L,297.9,307.4,1606,35.5,14,0,No Failure,Gen1,L,0.16881688168816883,0.6751694299864769,1.08616695139206,0.8430516453239753,2.5910473605910678,new_install,1.6622690296540452,medium
1690,L48869,L,297.9,307.5,1561,37.7,16,0,No Failure,Gen1,L,0.16891689168916893,0.6735684003182927,0.9901392502618541,0.9173140034723065,2.472722121023047,new_install,1.586130623487775,medium
1691,M16550,M,297.9,307.4,1435,42.9,18,0,No Failure,Gen1,M,0.16901690169016903,0.7119673706501085,1.033542801093551,0.8821898908760042,2.570843400014457,new_install,1.9384002003338479,medium
1692,L48871,L,297.9,307.5,1602,38.3,21,0,No Failure,Gen1,L,0.16911691169116913,0.6695758271479322,0.970076924087892,0.9345122556047791,2.445112923015122,new_install,1.5690682464324164,medium
1693,M16552,M,298.1,307.6,1764,27.7,23,0,No Failure,Gen1,M,0.1692169216921692,0.707974797479748,1.268716492159905,0.7306114931237137,2.9008095268276888,new_install,2.1409387583790473,high
1694,H31107,H,298.0,307.5,1683,27.8,26,0,No Failure,Gen1,H,0.1693169316931693,0.7455832539775717,1.3045031208777447,0.7119955699173168,2.766986356636044,new_install,2.398145478917741,high
1695,L48874,L,298.0,307.5,1618,35.2,31,0,No Failure,Gen1,L,0.1694169416941694,0.6616106828074112,1.0570677647322078,0.8642536163224981,2.396700032390833,new_install,1.5758003423759956,medium
1696,L48875,L,298.0,307.6,1509,41.6,33,0,No Failure,Gen1,L,0.1695169516951695,0.660009653139227,0.9284782394774557,0.9723103140306355,2.2525463816519236,new_install,1.4795620245040062,medium
1697,L48876,L,297.9,307.6,1550,39.0,35,0,No Failure,Gen1,L,0.1696169616961696,0.6584086234710429,0.9242050383925923,0.9763669992967617,2.250251697463449,new_install,1.4773621905031573,medium
1698,M16557,M,297.9,307.6,1519,44.0,37,0,No Failure,Gen1,M,0.1697169716971697,0.6968075938028585,1.0253920554277953,0.8885792246150785,2.27004692613833,new_install,1.8156363870836705,medium
1699,L48878,L,297.9,307.6,1481,38.0,40,0,No Failure,Gen1,L,0.1698169816981698,0.6544160503006823,0.9576422486825296,0.9454992945352432,2.2404487860970232,new_install,1.4834721890435683,medium
1700,L48879,L,298.1,307.7,1289,48.3,42,0,No Failure,Gen1,L,0.1699169916991699,0.6528150206324981,1.1133771986732153,0.8241460290282893,2.6518026608241168,new_install,1.6947342239316114,medium
1701,M16560,M,298.0,307.6,1844,23.8,44,0,No Failure,Gen1,M,0.17001700170017,0.6912139909643139,1.4157861235451508,0.6597236803178934,3.1903763302724273,new_install,2.3008863691725163,high
1702,L48881,L,298.0,307.7,1479,42.5,47,0,No Failure,Gen1,L,0.1701170117011701,0.6488224474621376,0.9361058902460685,0.9651523163935555,2.123979602873412,new_install,1.4304236082231854,medium
1703,L48882,L,298.0,307.7,1430,47.3,49,0,No Failure,Gen1,L,0.1702170217021702,0.6472214177939534,1.096604499637768,0.8356980107485109,2.276779012948022,new_install,1.5396929550705392,medium
1704,M16563,M,298.1,307.8,1636,36.7,51,0,No Failure,Gen1,M,0.1703170317031703,0.6856203881257692,0.9228499225657939,0.9776605325359213,2.078536834219894,new_install,1.7082697104576958,medium
1705,M16564,M,298.1,307.8,1503,44.7,54,0,No Failure,Gen1,M,0.1704170417041704,0.6832288446235929,0.9705374031370974,0.9341102861699228,2.024531999688861,new_install,1.7009740208166737,medium
1706,M16565,M,298.1,307.8,1608,32.6,57,0,No Failure,Gen1,M,0.1705170517051705,0.6808373011214166,1.0599424847545373,0.8621117108333317,2.1109028170143147,new_install,1.762343872232087,medium
1707,L48886,L,298.2,307.8,1521,42.9,60,0,No Failure,Gen1,L,0.1706170617061706,0.6384457576192403,0.8936859133607294,1.0063542076569405,1.9201436702129413,new_install,1.3361632420933955,medium
1708,L48887,L,298.2,307.8,1439,41.6,62,0,No Failure,Gen1,L,0.1707170717071707,0.636844727951056,0.8502175399838111,1.052390592597393,1.9701022066947391,new_install,1.343106144673039,medium
1709,L48888,L,298.2,307.8,1627,31.5,64,0,No Failure,Gen1,L,0.1708170817081708,0.6352436982828717,1.0800589048189881,0.8474153247065173,2.1137661914360684,new_install,1.4695241480201238,medium
1710,L48889,L,298.2,307.8,1749,26.1,66,0,No Failure,Gen1,L,0.1709170917091709,0.6336426686146875,1.26061984038465,0.7349591489988107,2.6027567364221214,new_install,1.7192886466842436,medium
1711,L48890,L,298.2,307.8,1530,35.9,68,0,No Failure,Gen1,L,0.171017101710171,0.6320416389465033,0.9329351795432635,0.9681149599747134,1.8943688342616398,new_install,1.337628087567635,medium
1712,L48891,L,298.2,307.8,1355,51.3,70,0,No Failure,Gen1,L,0.1711171117111711,0.6304406092783191,1.1745584797962036,0.784585419854486,2.3913414930609216,new_install,1.6089041411632299,medium
1713,L48892,L,298.3,307.9,1551,33.8,72,0,No Failure,Gen1,L,0.1712171217121712,0.6288395796101349,0.9640229714053113,0.9398293334581369,1.8572789318495833,new_install,1.3321184641614265,medium
1714,L48893,L,298.2,307.8,1515,46.7,74,0,No Failure,Gen1,L,0.1713171317131713,0.6272385499419507,1.0207473124624917,0.8922617871844927,1.9441725611734988,new_install,1.3838932182081471,medium
1715,L48894,L,298.2,307.8,1388,48.6,76,0,No Failure,Gen1,L,0.1714171417141714,0.6256375202737665,1.0842780120133728,0.8443963240522513,2.1748711338685776,new_install,1.495231857151443,medium
1716,L48895,L,298.2,307.8,1585,34.6,78,0,No Failure,Gen1,L,0.1715171517151715,0.6240364906055824,0.9764035529201821,0.929019601697796,1.8984525458728505,new_install,1.352302084225195,medium
1717,L48896,L,298.1,307.7,1523,37.7,80,0,No Failure,Gen1,L,0.1716171617161716,0.6224354609373981,0.9118785507682,0.9882608928125001,1.890785935072066,new_install,1.3298779392592863,medium
1718,L48897,L,298.2,307.6,1369,54.5,82,0,No Failure,Gen1,L,0.1717171717171717,0.620834431269214,1.3264892297086777,0.7010217667077817,2.574076556530355,new_install,1.7275773915247454,medium
1719,M16578,M,298.2,307.7,1681,31.0,84,0,No Failure,Gen1,M,0.1718171817181718,0.6592334016010297,1.1192433484563002,0.8201808123588394,2.1938228033318152,new_install,1.8133021258696163,medium
1720,L48899,L,298.2,307.7,1503,38.3,87,0,No Failure,Gen1,L,0.1719171917191719,0.6168418580988535,0.8751517133397573,1.025481457213607,1.845517241511426,new_install,1.3007524106064978,medium
1721,L48900,L,298.2,307.7,1459,44.5,89,0,No Failure,Gen1,L,0.172017201720172,0.6152408284306692,0.9696512883169728,0.934884116835343,1.9289284868373768,new_install,1.3624667812300426,medium
1722,L48901,L,298.2,307.7,1688,32.4,91,0,No Failure,Gen1,L,0.17211721172117211,0.613639798762485,1.072431254050388,0.8529284736698282,2.138261203844285,new_install,1.4770338577528304,medium
1723,M16582,M,298.2,307.7,1952,21.6,93,0,No Failure,Gen1,M,0.17221722172217221,0.6520387690943008,1.4335531251817117,0.6520804421962945,3.464018119161569,new_install,2.4156731852191413,high
1724,L48903,L,298.2,307.8,2029,19.9,96,0,No Failure,Gen1,L,0.17231723172317231,0.6096472255921245,1.467930544182262,0.6377833531660292,3.820634847908295,new_install,2.2686331024179966,high
1725,M16584,M,298.3,307.8,1457,52.5,98,0,No Failure,Gen1,M,0.17241724172417242,0.6480461959239403,1.1980186208896386,0.7704049725531811,2.178228938896823,new_install,1.8306971618256207,medium
1726,M16585,M,298.3,307.8,1392,50.4,101,0,No Failure,Gen1,M,0.17251725172517252,0.645654652421764,1.12780047928077,0.8144645786307131,2.1702287314581223,new_install,1.8064316363674802,medium
1727,L48906,L,298.3,307.8,1906,22.1,104,0,No Failure,Gen1,L,0.17261726172617262,0.6032631089195877,1.3777041702899098,0.6767254367319073,3.2180572686896887,new_install,2.0005341585628487,high
1728,M16587,M,298.3,307.7,1602,33.4,106,0,No Failure,Gen1,M,0.17271727172717272,0.6416620792514034,1.0223295325059605,0.8910039084217799,1.9244050361354248,new_install,1.6764608742059581,medium
1729,L48908,L,298.3,307.7,1465,49.4,109,0,No Failure,Gen1,L,0.17281728172817282,0.5992705357492272,1.1168291074831762,0.8218080861562772,2.050049820762397,new_install,1.455068660549912,medium
1730,M16589,M,298.3,307.7,1439,43.8,111,0,No Failure,Gen1,M,0.17291729172917292,0.6376695060810429,0.9295807298595267,0.9712691496629287,1.8973038618214464,new_install,1.6377957636864366,medium
